Codigo;Detalle;Stock;Precio
7601;CEBOS EN CUBO;18.00;400.00
7603;MALLA Q84 2X3 (15X15);8.00;19900.35
7604;40KG-MEM. ASF. KOVERTECH ROLL MT450;22.00;53408.44
7605;DISCO LIJA VELCRO;0;400.00
7606;DISCO PLATO SOPORTE VELCRO;2.00;3875.00
7607;CAÑAMO X 20 GR (25);11.00;1601.69
7608;BASE P/TANQUE CHICA 90 X 100 CM "EL SIMETRICO";2.00;49985.77
7609;BASE P/TANQUE GRANDE 110 X 120 CM "EL SIMETRICO";2.00;55850.68
7610;PRENSA TIPO "G" 6";0.00;13268.61
7611;PITONES C/MINITOPES BRONCEADOS ABIERTO 5/8" (19-50);0.90;5047.52
7612;PITONES C/MINITOPES BRONCEADOS ABIERTO 3/4" (17-45);0.20;6010.03
7613;ULTIMATE CARGADOR BATERIA 20VOLT;10.00;44270.15
7614;LIMPIA FONDO DE 8 RUEDAS "KLOSS";3.00;27367.81
7615;PETALO, DUCHA C/TRANSF AZUL "FV 0103/M3-AC";3.00;159381.66
7616;FIJACION P/MONOCOMANDO 1 TORNILLO "KLOSS" (2);9.00;2056.28
7617;VENTOSA GOMA CHICA NEGRA;9.00;2337.04
7618;FLOT. RM CTO BOYA EXTRA CHATA COLGAR "MONKOTO-46" *20*;15.00;7623.08
7619;CANILLA BCE MANGA ø 3/4 *50*;4.00;19156.72
7620;RODILLO PELO LARGO EKO N°22 (BOLSA X 6);0;4773.82
7621;SAPITO DE RIEGO;17.00;2229.21
7622;TANZA PARA BORDEADORA REDONDA 2,5 MM X KG;2.83;31546.47
7623;TANZA PARA BORDEADORA REDONDA 3,0 MM X KG;0;31546.47
7624;TANZA PARA BORDEADORA CUADRADA 2,0 MM X KG;1.30;31546.47
7625;TORNILLO DACCORD 128 FLORENCIA;0.00;1301.38
7626;TORNILLO ARIEL 406 PILAR;5.00;1301.38
7627;TORNILLO ARIEL 421 FLORENCIA;5.00;1301.38
7628;TORNILLO MONKOTO;0.00;1301.38
7629;TORNILLO FERRUM MODELO FENIX;0.00;1554.56
7630;SOPAPA RECEPTACULO 8 X 8;100.00;3410.67
7631;ULTIMATE BATERIA 20VOLT 2 AMP.;5.00;68485.03
7632;REJA VENT ESMALTADA 15 X 30;248.00;3082.26
7633;CODO PVC MH 90º ø 40 *100*;61.00;739.33
7634;CODO PVC MH 90º ø 50;0;1662.79
7635;CURVA PVC MH 90º ø 63;77.00;2651.39
7636;CODO PVC MH 90º Ø 110 (4);25.00;3374.75
7637;CURVA PVC MH 90º ø 40;52.00;842.08
7638;CURVA PVC MH 90º ø 50;49.00;1594.01
7639;CURVA PVC MH 90º ø 110;0;6104.25
7640;CURVA PVC MH 45º ø 40;144.00;842.08
7641;CURVA PVC MH 45º ø 63;61.00;1871.18
7642;CURVA PVC MH 45º ø 110;46.00;5040.27
7643;CUPLA PVC ø 40;7.00;629.58
7644;CUPLA PVC ø 50;17.00;792.71
7645;CUPLA PVC ø 63;0;1212.33
7646;CUPLA PVC ø 110;4.00;2551.82
7647;RAMAL PVC MH 45º ø 40;15.00;1551.19
7648;RAMAL PVC MH 45º ø 50;37.00;2355.04
7649;RAMAL PVC MH 45º ø 63;31.00;3965.11
7650;RAMAL PVC MH 45º ø 110 *16*;35.00;6888.69
7651;RAMAL PVC MH 45º ø 110 X 63;28.00;5669.93
7652;RAMAL PVC HH 90º ø 40;1.00;1423.75
7653;RAMAL PVC HH 90º ø 50;44.00;2020.48
7654;RAMAL PVC MH 90º ø 63;4.00;2988.35
7655;RAMAL PVC MH 90º ø 110 *16*;28.00;5869.10
7656;RAMAL PVC MH 90º ø 110 X 63;34.00;4348.83
7657;TAPA PVC ø 40;9.00;432.95
7658;TAPA PVC ø 50;38.00;529.90
7659;TAPA PVC ø 63;18.00;767.44
7660;TAPA PVC ø 110;69.00;1151.16
7661;SOMBRERETE PVC ø 63;19.00;2046.51
7662;REDUCCION PVC ø 50 X 40 *100*;0;751.56
7663;REDUCCION PVC ø 63 X 40;50.00;1077.10
7664;REDUCCION PVC ø 63 X 50;85.00;1069.08
7665;REDUCCION PVC ø 110 X 63;23.00;3453.48
7666;CODO PVC LIV. MH 90º Ø 100 *32*;45.00;2077.72
7667;CURVA PVC LIV. MH 90º Ø 100 *20*;27.00;4084.51
7668;CURVA PVC LIV. MH 45º Ø 100 *24*;29.00;2802.56
7669;CUPLA PVC LIV. ø 100 *25*;12.00;1794.79
7670;RAMAL PVC LIV. MH 45º Ø 100 *12*;34.00;4206.42
7671;RAMAL PVC LIV. MH 45º Ø 100 X 60 *12*;61.00;2626.39
7672;RAMAL PVC LIV. MH 90º Ø 100 *12*;23.00;4944.66
7673;RAMAL PVC LIV. MH 90º ø 100 X 60 12*;58.00;3285.65
7674;REDUCCION PVC LIV. ø 100 X 60 *25*;12.00;1291.34
7675;TAPA PVC LIV. ø 100 *100*;46.00;708.88
7676;CODO C/BASE PVC 90º ø 110 (4);13.00;4917.19
7681;LAMPARA LED 40W E27 LCI;20.00;5838.77
7682;DISCO MULTIPROPOSITO 115MM;0;8970.00
7684;CANILLA MESADA 1 AGUA CR. P. MOVIL "KLOSS";0;28375.96
7685;LAMPARA LED 30W E27 LCI;47.00;4148.11
7686;LAMPARA LED 20W E27 LCI;34.00;2704.13
7687;LAMPARA LED 50W E40 LCI;6.00;8547.35
7688;CANILLA ESF. CR. PALANCA ø 3/4, RL "KLOSS" *12*;13.00;6319.49
7689;CANILLA ESF. CR. PALANCA ø 1/2, RL "KLOSS" *15*;0;4802.24
7690;ROLLO K4 ø 3/4 X 100 MT;53.05;52225.95
7691;CAÑO TELESCOPICO P/ PILETA X 2,4 MT "KLOSS";2.00;29769.38
7692;CAÑO TELESCOPICO P/ PILETA X 3,6 MT "KLOSS";2.00;44971.30
7693;CABLE TIPO TALLER 2 X 4MM X 100MTS CONDUFLEX;2.67;255604.62
7695;SOLDADOR TIPO LAPIZ 75 W REFORZADO MANGO MADERA;0;6500.00
7698;CANILLA LAVATORIO ITEPA;18.00;4570.82
7699;CANILLA MESADA ITEPA PICO MOVIL;4.00;9235.31
7700;CANILLA PARED ITEPA PICO ALTO MOVIL;9.00;8695.80
7701;BOMBA PERIFERICA 3/4;4.00;168403.67
7703;FLEXIBLE COBRE CROMO 1/2 X 30 CM;0;10202.42
7704;SOMBRERETE PVC 110;0;4481.11
7705;CASABLANCA ULTRAMASTER EXTERIOR/INT X 10LTS;0.00;27304.20
7706;CASABLANCA ULTRAMASTER EXTERIOR/INT X 20LTS;0.00;48343.50
7707;CASABLANCA ULTRAMASTER EXTERIOR/INT X 4LTS;4.00;12390.00
7708;ARANDELA PLANA DE HIERRO ZINCADO 3/16";0;10127.70
7709;PITON 1/4 X85 MM CERRADOSIN SOLDAR C/TUERCA ZN;0.20;107734.55
7710;PITONES C/MINITOPES BRONCEADOS ABIERTO 1" (19-50);1.44;7765.02
7711;;0.00;0.00
7712;;0.00;0.00
7713;PUERTA CHAPA-SIMPLE 85X205 CIEGA NEGRA DER.;0;109524.79
7714;PUERTA CHAPA-SIMPLE 85X205 CIEGA NEGRA IZQ.;0;109524.79
7715;PROYECTOR LED 10W SICA;0;6085.44
7716;PROYECTOR LED 20W SICA;1.00;8036.74
7717;CUCHARA ALBAÑIL BELLOTA Nº 7;21.00;15233.93
7718;CAJA PLASTICA BIASSONI ORGANIZADOR 998010;5.00;7021.55
7719;LLANA GARDEX LISA 130 X 250;0;7207.44
7720;CAJA ORGANIZADOR PLASTICO 11 D/MOVILES P01 18.5X11.5X5CM;10.00;5845.20
7721;MARIPOSA BRONCE 3/16;40.00;791.85
7722;MARIPOSA BRONCE 1/4;32.00;932.27
7723;MARIPOSA BRONCE 5/16;40.00;1262.60
7724;MARIPOSA BRONCE 3/8;40.00;1434.24
7725;ROPA DE TRABAJO OMBU PANTALON CARGO Nº40;2.00;61228.38
7726;ROPA DE TRABAJO OMBU PANTALON CARGO Nº46;0.00;61228.38
7727;TRAJE LLUVIA GARDEX AZUL XXL PESADO;3.00;40825.40
7728;TRAJE LLUVIA EJECUTIVO GARDEX XXL AZUL;2.00;48527.41
7729;COLA VINILICA FORTEX 1/4 KG. (A20);6.00;3713.21
7730;COLA VINILICA FORTEX 1/2 KG. (A20);1.00;5664.22
7731;COLA VINILICA FORTEX 1 KG. (A20);4.00;9914.73
7732;CADENA DERECHA Nº 30 GALVANIZADA;3.64;10915.12
7733;CADENA DERECHA Nº 45 GALVANIZADA;12.50;9019.81
7734;PALA BIASSONI ESTAMPADA ANCHA C/CORTO CHAP/MAD 992272;24.00;24447.12
7735;CODO EPOXI HH 90º ø 1/2;16.00;1529.32
7736;CODO EPOXI HH 90º ø 3/4;9.00;1936.66
7737;;0.00;0.00
7738;CODO EPOXI MH 90º ø 1/2;7.00;2169.20
7739;CODO EPOXI MH 90º ø 3/4;10.00;2313.71
7740;CUPLA EPOXI ø 1/2;20.00;1752.25
7741;CUPLA EPOXI ø 3/4;20.00;1955.72
7742;ROSCA C/TCA EPOXI ø 1/2;1.00;1589.85
7743;ROSCA C/TCA EPOXI ø 3/4;10.00;1808.40
7744;TAPA EPOXI ø 1/2;22.00;1131.86
7745;TAPA EPOXI ø 3/4;14.00;1461.29
7746;TAPON EPOXI ø 1/2;6.00;901.34
7747;TAPON EPOXI ø 3/4;7.00;1409.67
7748;TEE EPOXI ø 1/2;8.00;2169.20
7749;TEE EPOXI ø 3/4;10.00;3086.06
7750;UNION DOBLE EPOXI ø 1/2;2.00;5416.47
7751;UNION DOBLE EPOXI ø 3/4;2.00;6100.04
7752;NIPLE EPOXI ø 1/2 X 5;7.00;747.44
7753;NIPLE EPOXI ø 3/4 X 5;10.00;939.95
7754;NIPLE EPOXI ø 1/2 X 8;8.00;1180.18
7755;NIPLE EPOXI ø 3/4 X 8;10.00;1484.14
7756;NIPLE EPOXI ø 1/2 X 10;3.00;1411.85
7757;NIPLE EPOXI ø 3/4 X 10;10.00;1775.48
7758;BUJE EPOXI ø 3/4 X 1/2;7.00;1720.47
7759;CUPLA EPOXI ø 3/4 X 1/2;9.00;1985.56
7760;TEE EPOXI ø 3/4 X 1/2;10.00;2951.55
7761;DESCARGA PVC FLEX. ø 40 X 40 MH;10.00;2872.46
7762;DESCARGA PVC FLEX. ø 50 X 50 MH;10.00;2872.46
7763;LLAVE GAS BCE ø 1/2 *10*;2.00;28023.76
7764;LLAVE GAS BCE ø 3/4 *8*;2.00;35794.14
7765;LLAVE ESF. PVC ø 1/2 "DUKE" *60*;30.00;3823.93
7766;PUNTERA MM 11/2 X 1 1/2 - 1 1/4 P/MANG. AUTOFLOTANTE;9.00;3333.01
7767;CANILLA BCE MANGA Ø 1/2 *32*;28.00;14170.92
7768;POLACRIN SELLA GRIETAS 1 LTS;0.00;18583.95
7769;POLACRIN SELLA GRIETAS 4 LTS;2.00;69636.44
7770;POLACRIN ESM SINT MARRON TINAJA 1/2 LTS;1.00;7415.28
7771;POLACRIN ESM SINT AMARILLO 1/2 LTS;1.00;7944.53
7772;POLACRIN ESM SINT CASTA/O 1/2 LTS;6.00;7802.65
7773;POLACRIN ESM SINT AZUL TRAFUL 1/2 LTS;4.00;7944.53
7774;CALZADO SEGURIDAD OMBU BOTIN OZONO Nº39 NEGRO;1.00;121435.67
7775;BLANCO PLUS STDO. 35X35;19.60;6215.00
7776;MADERA PARQUET 35X35;27.60;6215.00
7777;CAJA 4 A 8 TERMICAS EMBUTIR C/PUERTA;0.00;4287.91
7778;ZAPATILLA MULTINORMA 4 TOMAS C/INT. Y BORNERA TOP;0.00;7523.61
7779;CAJA P/CABLE CANAL PVC EXT CON FONDO GC;46.00;1424.20
7780;MANGUERA NIVEL CRISTAL 16/20 X 50 MT;1.20;66334.34
7781;BACHA ACERO DOBLE 62×38×15 CM C/SOP. "ARIEL 4310 P";6.00;89810.16
7782;PILETA PATIO PVC 10 X 10 C/4 BOCAS *20*;70.00;5967.90
7783;NIVEL DE ALUMINIO 60CM MAGNETICO;0.00;16081.39
7784;NIVEL DE ALUMINIO 100 CM MAGNETICO;10.00;22755.68
7785;REMACHADORA MANUAL REFORZADA 10.5";6.00;27513.74
7786;CABLE TIPO TALLER 2 X 2,5MM X 100MTS CONDUFLEX;0;208092.42
7787;BIDET ITEPA;8.00;27256.33
7788;CANILLA LAVARROPA DOBLE 1/2";16.00;7857.45
7789;FLEXIBLE COBRE CROMO 1/2 X 40 CM;0;12445.90
7790;MANGUERA CORRUGADA DESAGUE PILETA 11/2" X 30 METROS;0.24;58922.58
7791;MAZA P/ ALBAÑIL 1000 GRS;0;12324.77
7792;TANZA PARA BORDEADORA CUADRADA 2,5 MM X KG;1.20;31546.47
7793;CANDADO CENTAURO 32 DOBLE TRABA;16.00;2500.00
7794;CANDADO CENTAURO 38 DOBLE TRABA;5.00;3125.00
7795;CANDADO CENTAURO 50 DOBLE TRABA;3.00;4628.75
7796;CANDADO CENTAURO 63 DOBLE TRABA;11.00;7125.00
7797;BUL METAL 8X1;500.00;16.25
7798;BUL TIPO17 1/4 X 2 BLACK;100.00;152.50
7799;AUTOPERFORNATE 1/4 X 1 BLACK HEAD;600.00;92.50
7800;AUTOPERFORNATE 1/4 X 2 1/2 BLACK HEAD;100.00;126.25
7801;AUTOPERFORNATE 1/4 X 2 BLACK HEAD;100.00;122.50
7802;TANQUE P/MECHA 8X1/2 BLACK;1000.00;15.00
7803;LUBRICANTE MECANIC;10.00;3312.50
7804;CINTA TRAMADA X45MTS;20.00;5750.00
7805;PRECINTO STANDARD 400 X 7 MM NEGRO;0;106.25
7806;PRECINTO STANDARD 450 X 7,2 MM NEGRO;177.40;128.75
7807;PRECINTO STANDARD 2,5X 150 MM NEGRO;140.01;22.50
7811;TORNILLO PROLL FIX     6 X 50 X 200;0;11269.25
7812;RESORTE Nº 20 EXPANSION 0.50X6.00XL37XV50;19.00;1574.15
7813;SIERRA COPA BI-METAL 35 MM;20.00;10981.37
7814;CABLE PARALELO 2 X 1,5MM X 100 MTS CONDUFLEX;2.89;78019.30
7816;CABLE TIPO TALLER 2 X 1,5MM X 100MTS CONDUFLEX;0;93664.66
7817;CABLE CANAL 27 X 30 C/ADHESIVO CAB.;19.00;7065.22
7818;LANA VIDRIO POLIGLASS C/ALUM 50MM 21,6M2;0.00;146626.15
7819;PERFIL C 120X50X15X2.5 X 12M.;0.00;113177.25
7820;VARILLA ROSCADA 1/4" - H? ZINC;0.00;26.44
7821;INFLADOR A MANO UYUSTOOLS;3.00;15000.30
7822;MAQUINA FUSORA LATYN 800 W 20 - 32 MM;2.00;55091.94
7823;VALVULA  DUKE 3/4";0.00;5298.98
7824;VALVULA FUSION 20 MM ESFERA MET LATYN;85.00;7212.44
7825;VALVULA FUSION 25 MM ESFERA MET LATYN;108.00;8414.50
7826;REJA ACERO INOX CASAL 10 X 10;4.00;9178.12
7827;MAQUINA TERMOFUSORA TIGRE;0.00;215211.55
7828;FLOTANTE REY T/ERREDE TANQUE 3/4;6.00;10180.13
7829;REDUCCION PVC 3,2 MM 160  X  110;0.00;5545.08
7830;POLACRIN LATEX PREMIUM EXTERIOR 1 LTS;6.00;9955.68
7831;POLACRIN LATEX PREMIUM EXTERIOR 4 LTS;6.00;32882.25
7832;PASADOR ALARGADO TIPO MAUSER 4" - 100 MM GALVANIZA;20.92;23124.81
7833;REDUCCION PVC BCO ø 160 X 110;4.00;6508.55
7834;TELA MOSQUITERA GALVANIZADA 1 X 30 MT "KLOSS";1.30;123881.05
7835;TERRAJA P/POLIP. ø 1/2 - 1", "ABRA-SOL";0;14036.74
7836;LUMINOR BARNIZ SINTETICO BRILLANTE 1/2LT;12.00;6995.99
7837;LUMINOR BARNIZ SINTETICO BRILLANTE 1 LT;1.00;10976.38
7838;POLACRIN PREMIUN INT EXT ROJO TEJA 10 LT;1.00;69070.05
7839;POLACRIN PREMIUN INT EXT VIOLETA 10 LTS;0.00;69070.05
7840;POLACRIN PREMIUN INT EXT OCRE 10 LTS;1.00;69070.05
7841;POLACRIN PREMIUN INT EXT AZUL 10 LTS;1.00;69070.05
7842;POLACRIN PREMIUN INT EXT MARRON 10 LTS;1.00;69070.05
7843;POLACRIN PREM INT EXT VDE MANZANA 10 LTS;1.00;69070.05
7844;POLACRIN PREM INT EXT VERDE FORESTA 10 L;1.00;69070.05
7845;TALENTO FIJADOR SELLADOR 4 LTS;0.00;12273.56
7846;TALENTO FIJADOR SELLADOR 1 LTS;11.00;4127.94
7847;POLACRIN MEM EN PASTA BLANCO 10 LTS;1.00;69304.40
7848;POLACRIN MEMBRANA BASE CAUCHO GRIS 4 LTS;4.00;28151.21
7849;POLACRIN MEMBRANA BASE CAUCHO NEGRO 4 LT;1.00;28151.21
7850;POLACRIN MEMBRANA BASE CAUCHO NEGRO 20LT;1.00;127894.64
7851;POLACRIN MEMBRANA EN PASTA BLANCO 20 LTS;2.00;132809.35
7852;GRIFERIA DUCHA C/TRANSF. PLAST. BLANCA;8.00;27013.34
7853;COCINA MESADA PLAST. BCA.VOL. RED."GINYPLAST-10205";2.00;16983.10
7854;SIFON BACHA SIMPLE NEGRO "DUKE" *5*;10.00;6892.45
7855;SIFON BACHA DOBLE NEGRO "DUKE" *12*;9.00;11409.36
7856;CANILLA DOBLE P/LAVARR. PVC ESF. P/MANGA "DUKE" *30*;18.00;7630.90
7857;BULON ZINCADO P/TAPA INSPECCION (10);18.00;801.72
7858;PERFIL AC. INOX. LIST. MONARCA 10MM X 2,2 MT "KLOSS" (5);15.00;11271.18
7859;PERFIL AC. INOX. LIST. SUPREMO 50MM X 2,2 MT "KLOSS" (5);5.00;22301.12
7860;PERFIL AC. INOX. LIST. IMPERIAL 30MM X 2,2 MT "KLOSS" (5);17.00;14512.88
7861;POLACRIN PREMIUN INT EXT NARANJA 10 LTS;1.00;69070.05
7862;PASADOR CERROJO CON PORTA CANDADO DE 12 CM.;1.00;3107.33
7864;FICHA MUNICION HERRERO 100 X 36 DERECHA;0;2204.30
7865;FLEXIBLE PVC MONARCA 30;35.00;1789.87
7866;FLEXIBLE PVC MONARCA 40;17.00;2052.98
7867;FLEXIBLE PVC MONARCA 50;29.00;2312.09
7868;LUZ DE EMERGENCIA 60 LED ZURICH ECONOMICA;1.00;24892.15
7869;CLAVOS PUNTA PARIS 1";141.54;5499.87
7870;;0.00;0.00
7871;SELLA CANALETA LUXON 400ML;63.00;6000.00
7872;MASCARA + FILTRO;1.00;13375.00
7873;RASTRILLO PLASTICO CHICO;2.00;1875.00
7874;RASTRILLO PLASTICO GRANDE;1.00;2800.00
7875;POLACRIN MEM EN PASTA BLANCO  1 LTS;16.00;8428.70
7876;POLACRIN MEM EN PASTA BLANCO 4 LTS;6.00;29233.55
7877;POLACRIN MEMBRANA BASE CAUCHO GRIS 20 LT;2.00;127894.64
7878;PROYECTOR LED 20W SILVERLIGHT;3.00;9396.95
7879;PROYECTOR LED 10W SILVERLIGHT;0;6502.00
7880;PROYECTOR LED 30W SILVERLIGHT;0;10671.05
7881;PROYECTOR LED 50W SILVERLIGHT;3.00;16860.06
7882;ZAPATILLA MULTIPLE 4 TOMAS C/BORNERA TOP;14.00;6612.54
7883;ZAPATILLA MULTIPLE 5 TOMAS C/BORNERA TOP;2.00;7672.55
7884;ACCESORIO PILETA LIMPIAFONDO 8 RUEDAS;2.00;36544.56
7886;RUEDA NYLON CON BASE GIRATORIA   40 MM;2.00;2488.59
7887;VENTOSA GARDEX PLASTICA SIMPLE;2.00;14099.89
7888;VENTOSA GARDEX PLASTICA DOBLE;2.00;30089.84
7889;MANIJA PUERTA PLASTICO BLANCO "SELFFIX";0.00;5701.89
7890;MANIJA PUERTA PLASTICO NEGRO "SELFFIX";1.00;5701.89
7891;MANIJA BRONCE LUPUM BISELADA 3101-10 PULIDA;11.00;23960.20
7892;ROPA DE TRABAJO OMBU PANTALON CARGO Nº48;1.00;61228.38
7893;MANDRIL ROSCA 1/2 13 MM;5.00;14244.79
7894;GRAMPA SUJETA CABLE GARDEX PLANO 10MM BLANCO X 100U;14.40;5717.45
7895;GRAMPA SUJETA CABLE GARDEX COAXIL 12MM GRIS X 100U;5.01;8503.99
7896;REGATONES CUADRADO 20X20 X 50U;0.92;4373.10
7897;REGATONES CUADRADO 30X30 X 50U;1.00;7164.56
7898;BISAGRA MUNICION 75 X 75 ZINCADA (REF);25.00;1992.25
7899;PINCELETA EKO N40 V4 (CAJA X 12);6.00;4224.90
7902;CABLE 1 X 4MM X 100MTS. LEDUCOM IRAM;7.53;187746.00
7903;;0.00;0.00
7906;VENDA IMPERMEABILIZANTE 0.10 X 25 MT;15.00;1042.93
7907;VENDA IMPERMEABILIZANTE 0.20 X 25 MT;17.00;1965.44
7908;DEPOSITO PVC MOCH. C/DESCARGA DUAL 12 LT "PRINGLES"  *10*;6.00;83427.52
7909;PERFIL ALUM. RONDO 10MM X 2,5 MT NAT "KLOSS" (5);20.00;9717.24
7910;LLAVE PARA CAÑO 2";2.00;77166.27
7911;PINZA UNIVERSAL 7" - PERFORMANCE;7.00;20432.38
7912;HTA. ELECTRICA - FRESADORA ROUTER 600W;0.00;137305.59
7913;PINZA PUNZONADORA PARA DRYWALL 10P;2.00;34053.97
7914;PINZA PUNZONADORA REF/P. DRYWALL;2.00;45649.34
7915;NIVEL DE ALUMINIO 50CM MAGNETICO;9.00;14867.02
7916;DESTORCEDOR GRANDE;10.00;2500.00
7917;DESTORCEDOR MEDIANO;10.00;2137.50
7918;MACHETE 22";0;12257.34
7919;CANILLA MESADA LATYNPLAST CROMO;2.00;22084.56
7920;MECHA ACERO RAPIDO DORMER A114 3.00MM;0.00;2591.76
7922;BOTON CHICO CROMADO T/CAPEA "DELTA";0.00;3354.18
7923;AISLANTE P/CHAPAS 10MM DOB. ALUM 1X20M;13.00;43339.86
7924;MEMBRANA LIQUIDA BLANCA X 10 KG IND ARG;4.00;38818.76
7925;MEMBRANA LIQUIDA BLANCA X 20 KG IND ARG;0;70416.50
7926;MECHA WIDIA CORTA 6 MM (340) PROFESIONAL;30.00;3671.16
7927;MECHA WIDIA CORTA 8 MM (340) PROFESIONAL;30.00;4364.42
7928;MECHA WIDIA CORTA 10 MM (340) PROFESIONAL;30.00;6374.02
7929;MECHA WIDIA LARGA 6MM X 400MM (340) PROFESIONAL;5.00;11490.63
7930;MECHA WIDIA LARGA 8 MM X 400MM (340) PROFESIONAL;3.00;13211.14
7931;MECHA WIDIA LARGA 10MM X 400MM (340) PROFESIONAL;4.00;15119.69
7932;DREMEL ACCESORIOS 107 FRESA GRABADO X 2U 3/32 RE;2.00;11781.02
7933;BISAGRA MUNICION 75 X 75 ALAS CIEGAS SOLDAR;13.00;1916.13
7934;BISAGRA MUNICION 100 X 75 ALAS CIEGAS SOLDAR;50.00;2621.24
7935;BISAGRA REVERSIBLE SOLDAR 60 - 8;25.00;888.78
7936;TIJERA BIASSONI AVIADOR RECTA 250MM 992831;4.00;30301.36
7937;PIEDRA AFILADO CARBORUMDUM Nº 109;4.00;22876.06
7938;SERRUCHO GARDEX CARPINTERO 22" C/PLASTICO;0;15380.40
7939;ESPATULA BIASSONI 200MM ENDUIR 992735;0;16316.87
7940;TORNIQUETES TV;15.00;3139.54
7941;TORNIQUETES VOLADOR REFORZADO;25.00;5390.02
7942;TEJIDO MALLA HEXAGONAL 13 X 1.20 X 25MTS ALAMBRE 23;4.80;154114.58
7943;FRESA MADERA BOSCH SET TERMINACIONES 6 PIEZAS;1.00;108140.42
7944;FLEXIBLE MALLADO AGUA ø 1/2 X 30 "KLOSS";10.00;3751.59
7945;FLEXIBLE MALLADO AGUA ø 1/2 X 40 "KLOSS";0.00;3989.80
7946;FLEXIBLE MALLADO AGUA ø 1/2 X 50 "KLOSS";10.00;4466.22
7947;PORTAREJA PVC SIN REJA 10 X 10;20.00;965.82
7948;MEDIA SOMBRA VERDE-BCA 80% 4 X 50 MT "REFORZADA";0.84;240725.35
7949;CEPILLO P/PILETA RECTO 26 CM "KLOSS";3.00;9981.84
7950;CEPILLO P/PILETA CURVO 46 CM "KLOSS";3.00;13692.77
7951;DESAGUE LINEAL 60 CM AC. INOX. LISO MATE "DPP600T02SA ATRIM";10.00;71385.28
7952;COLECTOR DESAGUE LINEAL 65 CM "AWADUCT 4251";10.00;32750.47
7953;REJA BCE C/MARCO 15 X 15 "CASAL";8.00;18150.93
7954;CANILLA LAVAT. BCE PICO CURVO LUJO Ø 1/2 *40*;35.00;18524.62
7955;CANILLA PARED 1 AGUA PLAST. CR. C/AIREADOR MOVIL "KLOSS";9.00;16571.32
7956;CANILLA PARED 1 AGUA PLAST. CR. "J" VOL. RED. "KLOSS";13.00;11899.68
7957;KLOSSMATIC, VALVULA P/MINGITORIO "KLOSS";11.00;46828.73
7958;ITALIANA, DEPOSITO A CODO "CAPEA" *34*;1.00;127674.74
7959;CONEXION FUELLE EXTRA LARGA P/INOD. (4);10.00;3571.87
7960;VALV. ADMISION P/DEP. APOYO - A CODO CAPEA 1/2", "CAPEA";6.00;37603.88
7961;GUANTE VAQUETA TIPO AMERICANO - PUÐO LARGO;93.00;6565.56
7962;MANIJA MINISTERIO - ALUMINIO - MEDIANA "RIALPA";41.00;5246.63
7963;MARTILLO BOLITA 227 GRS  1/2 LIBRA;3.00;5753.54
7964;CINTA DOBLE FAZ X 10MTS;2.00;1687.50
7965;LLAVE DE PASO C/BRONCE Y POLIAMIDA Ø 20;44.00;12642.57
7966;LLAVE DE PASO C/BRONCE Y POLIAMIDA Ø 25;14.00;14016.77
7967;LLAVE DE PASO C/BRONCE Ø 20;15.00;15940.68
7968;LLAVE DE PASO C/BRONCE Ø 25;15.00;19238.73
7970;ARO PVC DESPLAZA INODORO (4);13.00;2770.80
7971;CONEXION CORRUGADA P/MOCH. FERRUM/MONKOTO (2);10.00;5997.41
7972;VALV. ADMISION P/DEP. APOYO - A CODO 1/2;2.00;12275.23
7973;VALV. ADMISION SILENCIOSA C/FLOT. ø 1/2 X 25 CM. "DEALER 411;26.00;7666.31
7974;DESCARGA DEP. BOTON SUP. PASO GRUESO UNIVERSAL "DEALER 43022;25.00;13205.52
7975;DESPLAZA INODORO 3.5 CM ø 90, 100, 110 *36*;9.00;7567.59
7976;SELLAROSCA PP X 50 CM³ "HIDRO3" *24*;16.00;4941.86
7977;TEMPORIZADOR P/LAVATORIO MESADA "AQUALAF 55001";15.00;83100.48
7978;DEPOSITO PVC CADENA 11 LT "MONKOTO" *6*;7.00;29796.02
7979;CABLE 1 X 2,5MM X 100MTS. RE - FLEX;17.42;67475.13
7980;CABLE 1 X 1,5MM X 100MTS. RE-FLEX;12.49;45387.18
7981;CABLE 1 X 4MM X 100MTS. RE - FLEX;7.74;117098.85
7982;ESPATULA GREETIN P/ENDUIR 240 MM;4.00;8795.36
7983;PUNTA FORJA QUINTANA OCTOGONAL 19 X 250MM CAJA X 10U;1.00;9104.32
7984;PUNTA FORJA QUINTANA OCTOGONAL 19 X 350MM CAJA X 10U;0.00;10262.79
7985;MEDIA MANIJA BISELADA CUADRADA 42 MM. - BRONCE PULID0;8.00;14121.31
7986;HACHA SIN CABO 4 1/2 LIBRAS;8.00;28229.43
7987;CODO PVC MH 90º ø 63;118.00;1498.47
7988;UNION DOBLE  Ø 20  HH;97.00;1154.31
7989;UNION DOBLE  Ø 25  HH;70.00;1594.07
7990;CODO A 90º  Ø 20;600.00;274.85
7991;CODO A 90º  Ø 25;480.00;431.51
7992;;0.00;0.00
7993;CUPLA UNION  Ø 20;600.00;214.37
7994;CUPLA UNION  Ø 25;400.00;346.31
7995;BUJE DE REDUCCION  Ø 25X20;250.00;346.31
7996;TAPA  Ø 20;300.00;208.88
7997;TAPA  Ø 25;200.00;313.30
7998;TEE  Ø 20;300.00;439.74
7999;TEE  Ø 25;180.00;742.07
